assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,redlistCategory,yearLastSeen,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,range,useTrade,systems,conservationActions,realm,scopes
259598170,199838,Pennatomys nivalis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Extinct,1930,2024,2024-06-12 00:00:00 UTC,3.1,English,"The Nevis Rice Rat has never been definitely reported extant during the European historical period. However, it is known to have survived until almost immediately prior to European arrival in the Caribbean, suggesting strongly that pre-Columbian human impacts did not cause its disappearance and that it persisted into the historical period. Several reports of rats being eaten on Nevis and St. Kitts, in one instance of animals specifically described as “unusual-looking” (i.e., suggesting a difference from introduced Black Rats), have been reported from the seventeenth, eighteenth, and twentieth centuries, until the 1930s, and may well represent this species. However, several weeks of survey work in 2009 (involving live trapping with Sherman and Tomahawk traps) at various elevations in the forests of Nevis Peak found no evidence of the Nevis Rice Rat’s continued survival, and instead discovered very high densities of invasive mongoose and Black Rats throughout the island’s forests (S. Turvey unpublished data). The species is therefore assessed as Extinct.","Nothing is known about this species’ habitat or ecology. This island rice rat was about the same size as a Black Rat, and therefore much smaller than Megalomys, the other recently extinct endemic insular Caribbean rice rat genus (see Turvey et al. 2010).","The cause of extinction of the Nevis Rice Rat is unknown. However, its survival until the European historical era suggests that its extinction may have been driven by predation or competition with invasive mammals, probably introduced Black Rats or mongoose.",This species is now extinct.,"The Nevis Rice Rat is thought to have formerly occurred on the three main islands of the Saint Kitts Bank (Nevis, Saint Kitts and Saint Eustatius) (Turvey et al. 2010), though ancient DNA analyses have suggested that there may have been sufficient genetic differentiation between each island to constitute three distinct species (Brace et al. 2015). It has been recorded from numerous pre-Columbian zooarchaeological sites, as it constituted a major component of the diet of prehistoric Amerindians (Turvey et al. 2010).","This species was widely exploited by Amerindians for food during the recent prehistoric period, but its continued presence in kitchen middens dating closely before European arrival in the Caribbean c. 500 years ago suggests that this exploitation did not seriously impact its population. Animals specifically identified as rats, and therefore possibly representing this species, were described as providing “good meat” on St. Kitts (Harlow 1925), and in 1720 it was reported that “in Nevis some people do eat Rats, wrapping them up in banano-leaves to bake them as it were under warm embers” (Merrill 1958). There are reports of unusual-looking rats occurring on Nevis and being eaten by inhabitants of the island until the 1930s (Turvey et al. 2010).",Terrestrial,"This species is Extinct, so no further actions are needed.",Neotropical,Global
261269865,22725862,Todiramphus cinnamominus,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Extinct in the Wild,1988,2024,2024-06-18 00:00:00 UTC,3.1,English,"This kingfisher was endemic to the island of Guam, but following predation by invasive snakes it became Extinct in the Wild in 1988 after most remaining wild birds were taken into captivity for captive breeding.","The species was previously found in a fairly wide variety of forested habitats throughout the island of Guam, including mature and second growth forests on limestone and volcanic substrates, riparian forests, coconut palms and large gardens with trees (Jenkins 1983, Fry and Fry 1999, del Hoyo et al. 2001). The breeding season was between December and July, with the nest excavated into a rotten tree (Jenkins 1983, Fry and Fry 1999). Clutch size ranges from 1-3 eggs, though only one chick will fledge due to siblicide (S. Medina in litt. 2020). Incubation lasts about 23 days and fledging of chicks occurs after 33 days (G. Wiles in litt. 2020). The diet includes lizards, insects, and other invertebrates (Jenkins 1983).","The Guam Kingfisher's decline and extinction in the wild was the result of predation by the introduced brown tree snake Boiga irregularis (Fritts and Rodda 1998, Wiles et al. 2003). Predation by feral cats Felis catus may have represented an additional threat. Declining forest quality on Guam due to damage by introduced deer, pigs, and other invasive species has occurred since the last kingfishers were removed from the wild and may limit opportunities for reintroducing the species in some locations on Guam (G. Wiles in litt. 2020).","Though formerly common and widespread, predation by the introduced brown tree snake Boiga irregularis quickly drove the population to 150 pairs in 1976. The last 29 known wild birds were taken into captivity in 1984-86, though a population of unknown size (but presumably very small) persisted in the wild until 1988 when the last individual was seen (Wiles et al. 2003).","Todiramphus cinnamominus occurred on Guam (to U.S.A.),  but became extinct in the wild in 1988 as a result of predation from the introduced brown tree snake Boiga irregularis (del Hoyo et al. 2001). What were believed to be the last 29 individuals were caught and taken into captivity in 1984-86, though presumably a very small population persisted until 1988 when the last individual was seen in the wild (Wiles et al. 2003). An estimated 139 individuals are held at 25 AZA institutions and in a facility at the Guam Department of Agriculture’s Division of Aquatic and Wildlife Resources, and breeding facilities are currently at capacity (USFWS 2023).",,Terrestrial,"Conservation Actions UnderwayA Species Survival Plan Program for the species, developed by the Association of Zoos &amp; Aquariums (AZA), has been in place since 1986 (USFWS 2023). An estimated 139 individuals are held at 25 AZA institutions and in a facility at the Guam Department of Agriculture’s Division of Aquatic and Wildlife Resources, and breeding facilities are currently at capacity (USFWS 2023). Efforts to protect and manage habitat on Guam are ongoing (USFWS 2020). Various islands outside the native range have been identified as suitable for establishing new populations of the species, as well as a snake controlled location on Guam. Since 2010 an aerial delivery system for toxicant baiting has been developed and refined by the Brown Treesnake Technical Working Group; tools are operational, however further advancements are required to control snakes to a sufficient level (USFWS 2023). In 2019, the Guam Department of Agriculture, U.S. Fish and Wildlife Service, and the Association of Zoos and Aquarium Ko’ko’ Species Survival Plan teamed up with the IUCN Conservation Translocation Specialist Group to develop a strategy for releasing this species (S. Medina in litt. 2020). Palmyra Atoll has been identified as a 'learning' site and the release of birds here is planned for late 2024, intended to invigorate the ex-situ conservation program and to facilitate the gathering of information and analysis to optimise efforts for reestablishment of the species on Guam (USFWS 2023). Coarse-scale modelling has indicated Palmyra could support up to 15 breeding pairs (USFWS 2023).Conservation Actions ProposedContinue the captive-breeding programme. Control B. irregularis and F. catus on Guam so that there is the potential for reintroductions to take place in the future. Further technological and methodological advancements, along with community engagement, are needed to achieve landscape-scale eradication of brown tree snakes on Guam (USFWS 2023). Identify one or more suitable reintroduction or translocation sites. Continue planning with the IUCN Conservation Translocation Specialist Group to identify the best locations for releasing kingfishers (S. Medina in litt. 2020). Translocate sihek to ‘learning’ sites prior to reintroduction to Guam (USFWS 2020). Restore Guam’s forests through eradication and control of introduced deer and feral pig populations, as well as control of invasive plants (USFWS 2020, G. Wiles in litt. 2020).",Oceanian,Global
261858995,22728666,Anas marecula,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Extinct,1793,2024,2024-06-27 00:00:00 UTC,3.1,English,"This species was found on Amsterdam and St Paul Island, French Southern Territories, but it is now Extinct having not been seen since 1793. Hunting and introduced rats were the main cause of its extinction.","It was flightless, and is likely to have inhabited small freshwater pools and lakes (Hume 2017).","It was presumably hunted to extinction by whalers stopping off on the island (Olson and Jouventin 1996). The island was also infested by rats by the time naturalists visited Amsterdam Island in 1874 (Hume 2017), which presumably contributed to its extinction.",No extant population remains.,"Anas marecula was endemic to Amsterdam Island and St Paul Island, French Southern Territories (Hume 2017). ",It was presumably hunted to extinction by whalers stopping off on the island (Olson and Jouventin 1996).,Freshwater (=Inland waters),,Afrotropical,Global
261860542,62254534,Columba thiriouxi,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Extinct,1730,2024,2024-06-27 00:00:00 UTC,3.1,English,"This Extinct species has been newly-described from subfossil remains. It is little-known but probably became extinct around 1730 as a result of overhunting, predation by rats, and deforestation.","A small arboreal pigeon, likely fed on seeds and fruit in the forest canopy (Hume 2017).","This species was apparently easily caught, and probably became extinct as a result of overhunting, predation by Black Rats, and deforestation (Hume 2017).",No extant population remains.,"Columba thiriouxi is known from subfossil remains on Mauritius (Hume 2011). It is thought to have become extinct around 1730 (Hume and Walters 2012). Available specimen material is limited, and there is some doubt about the validity of the species since currently available material may not satisfactorily exclude C. livia (R. Roe in litt. 2014).",Over-hunting likely contributed to its extinction (Hume 2017).,Terrestrial,,Afrotropical,Global
261897803,22728712,Nesoenas duboisi,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Extinct,1699,2024,2024-06-28 00:00:00 UTC,3.1,English,"This species was found on the island of Réunion, but it was last recorded in 1674 and is thought to have been Extinct since the end of the 17th century. Predation by introduced cats and rats is likely to have been the primary cause of its extinction.","Nothing is known, though it is likely to have inhabited forest.","The species was considered common in the late 1600s but appears to have rapidly become extinct (by the end of the 17th century; Hume 2017). The account by Dubois (1967) suggests the species was hunted for consumption, and R. rattus had reached plague proportions on the island by the early 1676, soon followed by cats (Hume 2011), both of which likely contributed to the rapid decline of the species (Hume 2017).",No extant population remains.,Nesoenas duboisi is based on Dubois' 1674 description of rusty-red pigeons from Réunion (Rothschild 1907).,An account by Dubois (1674) stated that they 'taste very good' and the species was likely heavily hunted for consumption.,Terrestrial,,Afrotropical,Global
261900726,62257034,Nesoenas cicur,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Extinct,1730,2024,2024-06-28 00:00:00 UTC,3.1,English,"This Extinct species has been newly-described from subfossil remains. It is little-known but probably became extinct around 1730 as a result of overhunting, predation by rats, and deforestation.","Little is known, but it was probably more terrestrial than N. picturatus (Hume 2017).","This species is thought to have became extinct as a result of overhunting, predation by invasive mammals, and severe deforestation (Hume 2017).",The species is known to be extinct.,Nesoenas cicur is known from subfossil remains on Mauritius (Hume 2011).,Over-hunting is presumed to have contributed to the extinction of this species (Hume 2017).,Terrestrial,,Afrotropical,Global
261913120,22728722,Nesoenas rodericanus,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Extinct,1726-1761,2024,2024-06-28 00:00:00 UTC,3.1,English,This Extinct species has been newly-described from subfossil remains. It is little-known but probably became extinct during the 18th century as a result of overhunting and predation by rats.,"The only detailed description of the species was made by Leguat (1708), who provided some observations on the general ecology of the species. Specifically, it was said that they perch and build their nests in trees, and would feed on melon seeds thrown to them by the visitors. Additionally, they reportedly built their nests on the surrounding islets as opposed to the island itself, which was hypothesised to avoid the predation of eggs by rats.","The species was described as being tame and easily hunted by Leguat (1708), but the presence of rats was likely the main driver of extinction (Hume 2017). Specifically, Leguat (1708) stated that rats were vast in number on the island, and postulated that the species would nest on surrounding islets to avoid predation.",No extant population remains.,Nesoenas rodericanus is known from subfossil remains found in caves on Rodrigues (Mauritius; Hume 2017).,The account by Leguat (1708) stated that the species 'was easily taken' and 'good to eat' (Hume 2017). Consumption of the species presumably contributed to its extinction.,Terrestrial,,Afrotropical,Global
261916273,22690059,Raphus cucullatus,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Extinct,1662,2024,2024-06-28 00:00:00 UTC,3.1,English,"This species was found in Mauritius, but is now Extinct as a result of hunting by settlers and nest predation by introduced animals.","It was mainly a species of the dry lowland forests (Owadally 1979), reportedly occurred in forest dominated with Sideroxylon grandiflorum, Pandanus sp., and endemic plants (de Boer et al. 2013; Rijkdijk et al. 2009, 2011, 2015). Evidence suggests it was predominantly herbivorous (Rijsdijk et al. 2009). Evidence suggests the species likely foraged on hard seeds, fallen fruits, land snails, and possibly marine invertebrates (Hume 2017). The species was flightless (Livezey 1993) and tame (Hachisuka 1953).","Due to its tameness and large size it was very heavily hunted for food by sailors (Hachisuka 1953). The introduction of Rattus rattus (Black Rats), pigs, goats, and possibly monkeys, also all likely contributed to the declines through competition and predation of eggs (Hume 2017). There are also reports of the species being shipped off island for use as a display animal. For example, live specimens were reported from a menagerie in India (Herbert 1634, Temple 1914), and a live specimen was on display in London in 1638 (Strickland and Melville 1848).",No extant population remains.,"Raphus cucullatus is known from numerous bones, specimen fragments, reports and paintings from Mauritius (Strickland and Melville 1848). It was last reported from an offshore islet by Iversen in 1662 (Cheke 1987), and although one analysis indicates that it is likely to have persisted until 1690 (Roberts and Solow 2004), it is generally considered that all references to ""dodos"" thereafter refer to Red Rail Aphanapteryx bonasia (Cheke 2006, Hume 2017).",Hunting for consumption is most often cited as the main driver of the species' extinction (Hume 2017).,Terrestrial,,Afrotropical,Global
261927718,22690062,Pezophaps solitaria,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Extinct,1761,2024,2024-07-08 00:00:00 UTC,3.1,English,"This species was endemic to the island of Rodrigues, Mauritius, but was hunted to extinction in the 18th century. It was reported as rare and persisting in isolated parts of the island in 1761, but likely became extinct sometime in the 1760s.","It is likely to have inhabited dry forest and perhaps scrubland. The species' diet reportedly comprised of hard seeds, and fallen fruit and leaves (Hume 2017).","The species was reportedly commonin 1733 (Gennes 1735) but supposedly declined rapidly after this time (Hume 2017). Reports suggest that Rodrigues harboured the densest population of Giant Tortoises in the world at the time, and as such was visited frequently by passing ships (Hume 2017). A turtle run was established to aid in the provision of meat to Réunion and the hospital on Mauritius (Cheke and Hume 2008). The species was undoubtedly harvested by the plethora of visitors (Hume 2017). Goats and cats were also introduced to the island sometime after 1726, and also likely contributed to the decline of the species (Hume 2017), through competition, disturbance, or nest or adult predation.",No extant population remains.,"Pezophaps solitaria was endemic to Rodrigues, Mauritius, from where it is known from numerous historical accounts (Cheke 1987), with those of Leguat in 1708 providing particularly rich detail (Hachisuka 1953), and many bones (Cowles 1987).",The high numbers of tortoise hunters that visited the island undoubtedly also consumed P. solitaria (Hume 2017).,Terrestrial,,Afrotropical,Global
261946059,22706052,Corvus hawaiiensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Extinct in the Wild,2002,2025,2024-08-12 00:00:00 UTC,3.1,English,The last two known wild individuals of this species were observed in the wild in 2002 and it currently persists only in captivity at two conservation breeding facilities on Hawai‘i Island and east Maui. Reintroduction efforts thus far have been unsuccessful. It is therefore classified as Extinct in the Wild.,"It once inhabited dry to moist `ohi`a-koa forest and woodlands, but it later became confined to high mountain forest. It is omnivorous, but primarily feeds on the fruit of native understory plants (Maxfield 1998, USFWS and DLNR 1999). As well as fruits and berries, the species feeds on eggs, young birds, insects and carrion (Faike 2006). Captive-reared birds have been observed using twigs as tools to access food (Faike 2006). Nest construction usually begins in March and the first clutches are laid in April (Banko et al. 2003).","It has suffered from extensive habitat alteration, particularly reduction of understory food-plants as a result of the activities of feral ungulates, logging, agriculture and the loss of pollinators and dispersers (USFWS and Wildlife Service 2009). Problematic ungulates include feral cattle, mouflon sheep, feral sheep and goats (J. Burgett in litt. 2007). The impact of shooting has probably been substantial, even in recent decades. In the late 19th Century, the species was persecuted as a pest, and it became unpopular with pig hunters for alerting animals to their presence (Faike 2006). The species was confiding and easily attracted by imitated calls, making it an easy target (Faike 2006). During breeding the species is sensitive to human disturbance (Faike 2006), including nest-monitoring operations (Banko et al. 2002, Walters 2006). Other documented threats include predation by introduced rats, mongooses Urva auropunctata and the native Hawaiian Hawk Buteo solitarius, as well as avian malaria and pox carried by introduced mosquitoes (Maxfield 1998) and Toxoplasma gondii carried by feral cats (Banko et al. 2002, J. Burgett in litt. 2007, Banko 2009, USFWS and Wildlife Service 2009). Feral cats are ubiquitous in the species' habitat and are also potential predators (J. Burgett in litt. 2007). Fledged chicks remain near the ground for several days before they can fly properly and are at particular risk from predation (Faike 2006, Banko et al. 2002). Captive-reared birds have suffered from disease, with at least one dying from a bacterial infection, and diseases may have made others more vulnerable to predation (Maxfield 1998, Banko et al. 2002, Banko 2009, USFWS 2009). The captive population is inbred (Faike 2006, USFWS 2009), and this may be reducing reproductive success. West Nile Virus, which could potentially be introduced by migrating shorebirds and waterfowl or commercial transport, and is spread by mosquitoes (Faike 2006), could threaten reintroduction efforts in the future. West Nile Virus is presumed to be highly lethal in C. hawaiiensis, owing to a reduction in the population of the American Crow C. brachyrhynchos in mainland North America by 45% over eight years due to the virus (J. Burgett in litt. 2007). Risk factors identified during reintroduction attempts include B. solitarius predation (thought to be the main factor causing mortality of released individuals), mammal predation, disease and poor nutritional condition as well as exposure to cold, wet and windy conditions (DLNR and USFWS 2023).","In 1992, there were only 11 birds in the wild (Maxfield 1998, Banko et al. 2002, Banko 2009), and the last two individuals were last seen in June 2002. The last known wild chick fledged in 1992, and the last viable wild egg was laid in 1996 (Faike 2006). The species currently persists only in captivity at two conservation breeding facilities on Hawai‘i Island and east Maui and reintroduction efforts thus far have been unsuccessful (DLNR and USFWS 2023).","Historically distributed on Hawai'i in the Hawaiian Islands (USA), where the last individuals were found in and around the Kona Forest Unit of Hakalau Forest National Wildlife Refuge. Bones of this or a closely related species have been found on Maui, indicating a wider distribution before Western contact (Banko et al. 2002, Banko 2009). Nesting by the last known wild birds was probably confined to higher elevations on Mauna Loa in South Kona (Faike 2006, Banko 2009).",,Terrestrial,"Conservation Actions UnderwayCurrently survives only in captivity at two conservation breeding facilities on Hawai‘i Island and east Maui. In 2011, the captive population stood at 94 individuals (49 at the Keauhou Bird Conservation Center, 44 at the Maui Bird Conservation Center, and 1 at the San Diego Zoo), including 39 birds used as breeders (Switzer 2011). As of September 2023, the captive populations in breeding facilities on Hawai'i and Maui host 112 birds (though there are also two birds at the Pana‘ewa Zoo in Hilo, Hawai'i) (DLNR and USFWS 2023). Captive breeding started in the 1970s, but few fledglings were produced until eggs from wild nests were harvested and hatched in captivity during 1993-1996 (Lieberman and Kuehler 2009, Banko 2009). Reintroduction attempts have thus far been unsuccessful in large part due to high predation by Hawaiian Hawk (Buteo solitarius). A total of 27 captive-reared juveniles, originating from eggs laid either in the wild or in captivity, were released during 1993-1998 (Banko 2009, USFWS 2009). By 1999, 21 released birds had died with deaths primarily attributed to B. solitarius predation, but also toxoplasmosis, other infections and mammal predation. The remaining six were captured to protect them and preserve genetic diversity (Maxfield 1998, Conrow 1999, Banko 2009, USFWS 2009).Subsequent releases involving supplemental feeding, anti-predatory training and mammalian predator control were conducted in two different release areas within Pu'u Maka'ala Natural Area Reserve, one in the southern portion in 2016, and the other in the northern portion from 2017–2019. Of the five birds released in 2016, two were predated by B. solitarius within one week. Of the 27 released in 2017-2019, only five survived by 2020 and these were recaptured for reintegration into the captive flock (DLNR and USFWS 2023). Deaths are thought to be a result of hawk and (to a much lesser extent) mammal predation, disease, poor nutritional condition as well as exposure to cold, wet and windy conditions during a winter storm in 2019-2020 and possible conspecific aggression (DLNR and USFWS 2023). As B. solitarius are rarely sighted on Maui, the release of Hawaiian Crow in wet forest in the east has been proposed to determine whether breeding and survival will be improved in the absence of significant predation pressure here (DLNR and USFWS 2023).A recovery plan was prepared in 1982 and revised in 2009, outlining recovery actions including expanding the captive propagation to minimise loss of genetic diversity, protecting suitable habitat and managing threats to the species, establishing new populations in managed habitat, establishing a program to increase public support, and continuing research and adaptive management practices for species recovery (USFWS 2009). Each year, around 2,000 school children and students attend the environmental education programme and see C. hawaiiensis in captivity at the Keauhou Bird Conservation Centre (Faike 2006).Conservation Actions ProposedBetter understand the reasons behind previous reintroduction failures. Restore and manage a significant proportion of remaining habitat within the species' historical range as well as outside the historical range where releases are planned. Develop captive breeding programmes and reintroduce birds to habitat managed to reduce major threats. Exclude ungulates from more areas of habitat. Control potential mammalian predators and vectors of disease. Release individuals in release sites identified on Maui to determine whether breeding and survival will be improved in the absence of significant predation pressure here (DLNR and USFWS 2023).",Oceanian,Global
261969150,22691601,Alectroenas nitidissimus,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Extinct,1832,2024,2024-07-01 00:00:00 UTC,3.1,English,"This species was found on Mauritius, and although it persisted alongside humans for over two-centuries it eventually became extinct owing largely to deforestation. The last specimen was taken in 1826, with the last account in 1832. The species may have persisted until 1837.","Little is known about this species. One observer reported that it inhabited river banks and fed on fruit and freshwater molluscs (Milbert 1812), which has been disputed by others (Hume 2017). As with other blue pigeons, it is expected that the species occurred in small flocks or pairs, and movements were dictated by fruit availability (Hume 2017). It likely inhabited montane, evergreen forests, and foraged on fruit predominantly in trees in fruit (Hume 2017).  ","The species persisted despite human occupation and the presence of introduced predators for over two centuries (Hume 2017). Although it is likely that hunting and predation were impacting the species, the primary driver of its extinction is thought to be deforestation (Hume 2017), which is the main threat to blue pigeons today (Baptista et al. 1997). Particularly, the final account of the species stated that it only persisted in remote, intact forest (Desjardins 1832), suggesting its forest dependence was high.",This species has no extant population.,"Alectroenas nitidissimus is known only from three skins (Cheke 1987) and a number of descriptions and paintings (Tuijn 1969, Cheke 1987), from Mauritius (Cowles 1987).",,Terrestrial,,Afrotropical,Global
261973331,62759683,Alectroenas payandeei,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Extinct,1600,2024,2024-07-01 00:00:00 UTC,3.1,English,This recently-recognised Extinct pigeon is known from a single tarsometatarsus and possibly a femur. It may have survived into the 17th century but most likely disappeared by the 1690s owing to predation by invasive rats.,"Nothing known, but presumably inhabited forest.","The island was used as a refurbishment station for shipping from at least 1601, presumably leading to the arrival of rats, which were noted to be present in large numbers in 1691-1693 (Leguat 1708), and were likely the primary cause of the species' extinction. The very small size of Rodrigues Island always would have made the species extremely susceptible to any threats and anthropogenic changes (Hume 2017).",The species is Extinct.,Alectroenas payandeei was described by Hume (2011) from a single subfossil tarsometatarsus bone found on the island of Rodrigues (Mauritius). It was not seen by competent observers who visited Rodrigues in 1691-1693 and 1725-1726 and was likely driven to extinction during the 17th century by invasive rats (Hume 2011).,,Terrestrial,,Afrotropical,Global
261974345,22684143,Coua delalandei,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Extinct,1834,2024,2024-07-01 00:00:00 UTC,3.1,English,"This species was endemic to Île Sainte-Marie off the east coast of Madagascar, but is now Extinct. It has not been reported since 1834 and likely succumbed to the complete destruction of its native forest.",It was a terrestrial species of primary rainforest (Collar and Stuart 1985). Observations by Ackerman (1841) suggest its primary food source was molluscs.,"The complete deforestation of Île Sainte-Marie was presumably the ultimate cause of its extinction (Goodman 1993). However, deforestation, over-hunting, and declining food sources (snails) as a result of introduced rats, likely all contributed to the species' extinction (Hume 2017).","The species is Extinct. There have been no reliable records since 1834 (Hume 2017). Reports from 1930 (WCMC 1992) are unfounded, and it is now considered extinct (Collar et al. 1994).","Coua delalandei is known from several specimens all collected from Île Sainte-Marie, Madagascar (Hume 2017), with the most recent from 1834 (Collar and Stuart 1985). It has been reported that the species formally occurred on the mainland, but there is no direct evidence to this effect (Hume 2017).","Over-hunting is implicated as a contributing factor in the species' extinction (Collar and Stuart 1985). Reportedly, the species was trapped by locals in the 1920s for their feathers (Lavauden 1932), but there is no direct evidence that the species persisted into the 1900s nor that it occurred on the mainland (Hume 2017).",Terrestrial,,Afrotropical,Global
261985006,22728841,Nannococcyx psix,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Extinct,1550,2024,2024-07-01 00:00:00 UTC,3.1,English,"This species was formerly found on St Helena. It is now Extinct, presumably as a result of island deforestation in the which began in the early 16th century.","The species presumably occupied forest, which would explain its rapid decline after human deforestation of the island (Hume 2017). The species was a diminutive cuckoo, which suggests it parasitised parents of a small forest passerine, that is also likely extinct (Rowlands et al. 1998).",Its extinction is likely to have occurred as a result of the deforestation of the island (Hume 2017).,The species is considered Extinct.,Nannococcyx psix was described from St Helena (to UK) from a single fragment of a humerus (Hume 2017).,,Terrestrial,,Afrotropical,Global
261986737,22728754,Laterallus podarces,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Extinct,1550,2024,2024-07-01 00:00:00 UTC,3.1,English,"This species was known from St Helena, but is now Extinct. It was presumably driven to extinction by hunting, introduced predators, and large scale deforestation soon after the island was discovered in 1502.","Little is known about the species. It presumably foraged among the island's seabird colonies, feeding on their eggs and chicks, and also potentially fed on snails and other invertebrates (Olson 1973).","It was large and flightless, and therefore likely hunted. Additionally, its eggs and young would have been vulnerable to predation by introduced mammals (Hume 2017). The systematic deforestation of the island also likely contributed to the species' decline.",No extant population remains.,Laterallus podarces was described from fossils by Wetmore (1963) from St Helena (to UK).,"The species was flightless and easy to catch, although no information regarding the hunting and consumption of the species is available.",Terrestrial,,Afrotropical,Global
261990244,22728884,Aphanapteryx bonasia,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Extinct,1693,2024,2024-07-01 00:00:00 UTC,3.1,English,"This species was known from Mauritius, but went Extinct by the end of the 17th century due to ongoing hunting and the introduction of cats.","Very little is known about the species. A historical account suggests that the species forages in fallen leaves for worms (Hume and Winters 2016). Another report suggests they also fed on molluscs (Hachisuka 1953). The species was likely an opportunistic omnivore (Hume 2017), that inhabited forest.","Several historical accounts report the ease at which the species was hunted (Hume 2017), which was likely the primary cause of its decline. However, the species did persist despite ongoing hunting through the 17th century, as well as likely impacts from introduced animals (monkeys, pigs, and rats; Hume 2017). The introduction of cats towards the end of the century was reportedly disastrous (Cheke and Hume 2008), and the species was extinct by the end of the century.",The species is considered Extinct.,"Aphanapteryx bonasia was endemic to Mauritius from where it is known from a number of travellers' accounts and illustrations (Cheke 1987), and from numerous bones (Cowles 1987).",Numerous historical accounts show the species was easily and readily caught for consumption (Hume 2017).,Terrestrial,,Afrotropical,Global
261996606,22728889,Erythromachus leguati,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Extinct,1726-1761,2024,2024-07-08 00:00:00 UTC,3.1,English,"This species was endemic to the island of Rodrigues, Mauritius, but is now Extinct as a result of hunting and predation from cats. It was last recorded in 1726, and was first reported as extinct in 1761.",Virtually nothing is known about the species. It may have inhabited the islands' forests.,"Historical accounts suggest the species was heavily hunted for consumption due to its ease of capture (Hume 2017). However, the species' apparent rapid decline from 1726 to 1761 suggest that introduced cats were the primary cause of its extinction (Hume 2017).",The species is known to be Extinct.,"Erythromachus leguati was restricted to Rodrigues, Mauritius (Cheke 1987). It is known from a number of bones (Cowles 1987), and from several travellers' reports, the last of which was that of Tafforet in 1726.",Historical accounts suggest the species was heavily hunted for consumption due to its ease of capture (Hume 2017).,Terrestrial,,Afrotropical,Global
261999490,62258591,Dryolimnas augusti,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Extinct,1670,2024,2024-07-01 00:00:00 UTC,3.1,English,"This recently-described, probably flightless rail was likely driven Extinct in the late 17th century as a result of hunting pressure and predation by introduced cats.","Little is known, but it is likely to have been flightless (Hume 2017).","Presumably driven extinct by over-hunting, and predation by introduced mammals, particularly cats (Hume 2017).",No extant population remains.,Dryolimnas augusti was described from subfossil remains from Réunion (to France).,Hunting contributed to the extinction of the species (Hume 2017).,Terrestrial|Freshwater (=Inland waters),,Afrotropical,Global
262001031,22728746,Mundia elpenor,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Extinct,1700,2024,2024-07-01 00:00:00 UTC,3.1,English,"This species was known from Ascension Island, but is now Extinct. The only record of the species comes from 1656 and it is thought to have succumbed to predation by introduced rats and potentially cats.","Very little is known of the species' ecology. It was a flightless rail, that likely scavenged amongst sea-bird colonies (Hume 2017), potentially occupying the near-desert interior of the island, and feeding primarily on Sterna fuscata (Sooty Tern) eggs (Olson 1973).","The introduction of rats sometime in the 17th or early 18th century was likely the primary cause of the species' extinction (Hume 2017). Cats arrived on Ascension Island in 1815 and decimated local bird populations, but M. elpenor was likely extinct long before this (Hume 2017).",No extant population remains.,"Mundia elpenor was endemic to Ascension Island (to UK) from where it is known from subfossil bones (Ashmole 1963), and Mundy's description and sketch from 1656 (Hume 2017).",,Terrestrial,,Afrotropical,Global
